,time,0000000006dd41f6,000000000f4919c9,0000000019fb59c4,00000000342570c2,0000000038bf9618,0000000038d83d41,000000004ef3150d,0000000053c6c2be,00000000675d5200,000000006b087f40,000000006b44cce7,0000000074f765a7,000000007b5207b6,0000000096918cfa,00000000a53ed894,00000000aa852af1,00000000afef4555,00000000b33a8357,00000000cd16b8ef,00000000d747f075,00000000e8a064a4,00000000f1124bca,00000000fb7600be,00000000fdda10fe,00000000fffb8cf0
3787,2019-08-15 06:14:00,124,20,0,57,2,22,0,18,32,21,98,0,9,5,115,64,0,0,0,0,0,2,0,0,0
3788,2019-08-15 06:16:00,128,21,0,53,6,27,0,25,41,39,100,0,7,8,126,50,0,0,0,0,0,2,0,0,0
3789,2019-08-15 06:18:00,138,17,0,71,4,24,0,21,51,17,102,0,4,4,127,52,0,0,0,6,0,2,0,0,0
3790,2019-08-15 06:20:00,123,18,0,52,2,30,0,20,47,15,105,0,3,2,145,51,0,0,0,5,0,4,0,0,0
3791,2019-08-15 06:22:00,152,23,0,54,4,27,0,27,25,24,99,0,21,7,133,71,0,0,0,1,0,4,0,0,0
3792,2019-08-15 06:24:00,149,27,0,43,2,40,0,23,43,18,105,0,4,13,131,70,0,0,0,6,0,3,0,0,0
3793,2019-08-15 06:26:00,146,30,0,64,4,35,0,26,36,22,96,0,19,9,128,55,0,0,0,16,0,7,0,0,0
3794,2019-08-15 06:28:00,136,29,0,29,6,27,0,23,53,35,112,0,6,7,127,61,0,0,0,15,0,3,0,0,0
3795,2019-08-15 06:30:00,144,23,0,20,5,29,0,21,44,17,111,0,9,18,133,70,0,0,0,21,0,4,0,0,0
3796,2019-08-15 06:32:00,137,24,0,35,5,30,0,27,37,13,118,0,20,0,128,65,0,0,0,14,0,5,0,0,0
3797,2019-08-15 06:34:00,150,28,0,25,4,34,0,34,46,20,79,0,16,24,136,65,0,0,0,45,0,6,0,0,0
3798,2019-08-15 06:36:00,137,26,0,28,7,29,0,36,47,22,109,0,8,28,141,73,0,0,0,36,0,8,0,0,0
3799,2019-08-15 06:38:00,146,21,0,36,4,26,0,40,22,18,120,0,26,18,123,75,0,0,0,27,0,8,0,0,0
3800,2019-08-15 06:40:00,131,20,0,34,8,25,0,31,28,25,102,0,22,27,109,79,0,0,0,0,0,7,0,0,0
3801,2019-08-15 06:42:00,158,15,0,45,9,23,0,37,41,27,110,0,7,21,99,88,0,0,0,25,0,12,0,0,0
3802,2019-08-15 06:44:00,147,25,0,61,6,19,0,46,27,33,95,0,18,22,107,83,0,0,0,21,0,18,0,0,0
3803,2019-08-15 06:46:00,159,33,0,57,6,17,0,43,22,30,102,0,17,16,119,108,0,0,0,5,0,11,0,0,0
3804,2019-08-15 06:48:00,150,27,0,59,4,20,0,59,36,18,111,0,2,31,118,93,0,0,0,4,0,9,0,0,0
3805,2019-08-15 06:50:00,136,28,0,40,4,21,0,56,37,10,114,0,3,31,117,95,0,0,0,10,0,22,0,0,0
3806,2019-08-15 06:52:00,135,25,0,30,3,36,0,39,37,28,118,0,5,37,120,82,0,0,0,7,0,15,0,0,0
3807,2019-08-15 06:54:00,124,35,0,34,7,32,0,29,18,31,103,0,22,26,115,90,0,0,0,12,0,19,0,0,0
3808,2019-08-15 06:56:00,135,34,0,54,6,35,0,32,28,17,101,0,11,25,117,87,0,0,0,11,0,20,0,0,0
3809,2019-08-15 06:58:00,138,36,0,41,6,23,0,24,33,33,114,0,12,0,113,87,0,0,0,12,0,10,0,0,0
3810,2019-08-15 07:00:00,140,31,0,37,2,23,0,30,13,20,111,0,33,30,105,73,0,0,0,14,0,26,0,0,0
3811,2019-08-15 07:02:00,153,25,0,37,2,25,0,29,17,37,111,0,32,27,106,77,0,0,0,22,0,38,0,0,0
3812,2019-08-15 07:04:00,126,26,0,54,10,20,0,19,47,30,115,0,3,37,126,79,0,0,0,12,0,77,0,0,0
3813,2019-08-15 07:06:00,125,20,0,58,4,21,0,24,33,30,123,0,21,20,99,92,0,0,0,19,0,74,0,0,0
3814,2019-08-15 07:08:00,144,32,0,40,3,19,0,24,19,22,108,0,35,29,83,110,0,0,0,35,0,89,0,0,0
3815,2019-08-15 07:10:00,126,27,0,44,3,25,0,20,32,30,127,0,17,34,90,94,0,0,0,41,0,11,0,0,0
3816,2019-08-15 07:12:00,147,34,0,47,38,24,0,25,54,25,139,0,3,28,98,92,0,0,0,52,0,109,0,0,0
3817,2019-08-15 07:14:00,127,35,0,50,2,23,0,19,12,31,111,0,41,0,120,89,0,0,0,48,0,50,0,0,0
3818,2019-08-15 07:16:00,141,29,0,35,0,17,0,24,47,37,113,0,6,25,109,74,0,0,0,65,0,90,0,0,0
3819,2019-08-15 07:18:00,131,27,0,27,2,22,0,34,58,29,130,0,5,20,96,83,0,0,0,88,0,0,0,0,0
3820,2019-08-15 07:20:00,141,36,0,21,2,14,0,34,18,35,130,0,35,17,104,100,0,0,0,73,0,0,0,0,0
3821,2019-08-15 07:22:00,154,40,0,29,1,23,0,34,37,32,109,0,10,25,91,77,0,0,0,58,0,55,0,0,0
3822,2019-08-15 07:24:00,145,47,0,31,3,17,0,16,25,37,109,0,20,0,92,100,0,0,0,35,0,46,0,0,0
3823,2019-08-15 07:26:00,129,31,0,28,2,36,0,26,27,44,123,0,23,28,93,88,0,0,0,40,0,37,0,0,0
3824,2019-08-15 07:28:00,144,39,0,22,3,25,0,23,49,19,126,0,5,23,81,80,0,0,0,28,0,23,0,0,0
3825,2019-08-15 07:30:00,128,41,0,26,8,34,0,27,44,22,109,0,4,25,76,93,0,0,0,0,0,0,0,0,0
3826,2019-08-15 07:32:00,132,41,0,15,1,38,0,21,46,23,139,0,11,14,84,94,0,0,0,1,0,0,0,0,0
3827,2019-08-15 07:34:00,125,36,0,23,3,20,0,22,52,24,140,0,1,25,72,101,0,0,0,0,0,12,0,0,0
3828,2019-08-15 07:36:00,129,38,0,12,2,23,0,26,17,24,123,0,32,22,68,84,0,0,0,4,0,21,0,0,0
3829,2019-08-15 07:38:00,143,35,0,22,7,28,0,21,16,19,126,0,39,35,86,88,0,0,0,11,0,19,0,0,0
3830,2019-08-15 07:40:00,141,40,0,25,7,41,0,24,48,20,99,0,5,27,74,106,0,0,0,4,0,25,0,0,0
3831,2019-08-15 07:42:00,118,43,0,21,2,42,0,13,23,31,147,0,41,28,85,95,0,0,0,2,0,23,0,0,0
3832,2019-08-15 07:44:00,127,35,0,26,1,29,0,17,59,48,146,0,7,0,86,91,0,0,0,1,0,0,0,0,0
3833,2019-08-15 07:46:00,145,47,0,27,2,26,0,15,61,30,122,0,4,21,71,89,0,0,0,4,0,14,0,0,0
3834,2019-08-15 07:48:00,129,45,0,26,2,34,0,13,14,31,124,0,49,26,60,116,0,0,0,10,0,17,0,0,0
3835,2019-08-15 07:50:00,142,43,0,19,16,44,0,17,51,28,157,0,7,30,71,104,0,0,0,2,0,17,0,0,0
3836,2019-08-15 07:52:00,146,46,0,20,0,16,0,9,18,28,121,0,36,23,66,96,0,0,0,0,0,12,0,0,0
3837,2019-08-15 07:54:00,141,45,0,21,2,18,0,9,42,35,155,0,16,25,67,95,0,0,0,2,0,15,0,0,0
3838,2019-08-15 07:56:00,143,50,0,23,7,28,0,6,52,24,151,0,5,24,73,100,0,0,0,3,0,2,0,0,0
3839,2019-08-15 07:58:00,165,52,0,17,1,23,0,6,18,30,118,0,41,0,66,106,0,0,0,4,0,3,0,0,0
3840,2019-08-15 08:00:00,118,59,0,15,6,23,0,6,54,20,131,0,8,24,83,71,0,0,0,2,0,0,0,0,0
3841,2019-08-15 08:02:00,122,50,0,17,2,22,0,9,69,34,138,0,5,26,81,92,0,0,0,0,0,6,0,0,0
3842,2019-08-15 08:04:00,140,42,0,18,0,9,0,8,18,21,147,0,57,26,56,71,0,0,0,0,0,16,0,0,0
3843,2019-08-15 08:06:00,135,48,0,12,0,14,0,13,72,29,123,0,11,19,54,94,0,0,0,0,0,15,0,0,0
3844,2019-08-15 08:08:00,134,47,0,13,1,18,0,10,73,22,127,0,2,16,54,86,0,0,0,0,0,19,0,0,0
3845,2019-08-15 08:10:00,171,40,0,15,0,17,0,10,46,24,134,0,28,34,76,81,0,0,0,0,0,15,0,0,0
3846,2019-08-15 08:12:00,146,41,0,8,1,21,0,13,34,32,147,0,32,23,69,85,0,0,0,1,0,14,0,0,0
3847,2019-08-15 08:14:00,138,56,0,19,6,19,0,7,46,22,134,0,20,24,70,102,0,0,0,0,0,9,0,0,0
3848,2019-08-15 08:16:00,148,57,0,24,3,25,0,8,60,37,134,0,6,31,67,75,0,0,0,0,0,12,0,0,0
3849,2019-08-15 08:18:00,136,44,0,11,0,31,0,9,33,31,122,0,37,42,53,78,0,0,0,0,0,15,0,0,0
3850,2019-08-15 08:20:00,146,41,0,12,12,44,0,10,59,31,121,0,13,23,53,75,0,0,0,14,0,0,0,0,0
3851,2019-08-15 08:22:00,98,43,0,12,0,19,0,10,69,31,130,0,7,0,48,92,0,0,0,8,0,17,0,0,0
3852,2019-08-15 08:24:00,109,48,0,12,34,25,0,17,44,30,134,0,31,7,58,80,0,0,0,0,0,8,0,0,0
3853,2019-08-15 08:26:00,122,43,0,13,1,21,0,12,42,35,129,0,31,0,78,83,0,0,0,10,0,7,0,0,0
3854,2019-08-15 08:28:00,132,40,0,10,0,18,0,15,57,41,129,0,11,14,103,80,0,0,0,5,0,1,0,0,0
3855,2019-08-15 08:30:00,133,45,0,22,0,16,0,12,62,28,90,0,4,20,71,93,0,0,0,0,0,2,0,0,0
3856,2019-08-15 08:32:00,146,50,0,24,18,20,0,9,55,34,107,0,22,16,50,90,0,0,0,0,0,3,0,0,0
3857,2019-08-15 08:34:00,126,42,0,14,4,25,0,10,45,46,131,0,24,17,46,106,0,0,0,0,0,5,0,0,0
3858,2019-08-15 08:36:00,124,39,0,10,7,28,0,11,40,32,123,0,30,24,53,103,0,0,0,0,0,8,0,0,0
3859,2019-08-15 08:38:00,135,38,0,15,1,27,0,10,69,39,130,0,6,0,37,89,0,0,0,0,0,6,0,0,0
3860,2019-08-15 08:40:00,120,45,0,10,0,21,0,8,35,46,136,0,45,41,66,103,0,0,0,2,0,6,0,0,0
3861,2019-08-15 08:42:00,143,42,0,16,0,27,0,7,71,36,132,0,8,31,71,89,0,0,0,0,0,0,0,0,0
3862,2019-08-15 08:44:00,122,41,0,10,1,26,0,9,70,32,133,0,5,41,65,116,0,0,0,2,0,7,0,0,0
3863,2019-08-15 08:46:00,142,44,0,28,3,49,0,9,48,41,131,0,29,28,62,89,0,0,0,10,0,8,0,0,0
3864,2019-08-15 08:48:00,134,50,0,17,2,39,0,9,70,33,161,0,9,37,72,105,0,0,0,0,0,3,0,0,0
3865,2019-08-15 08:50:00,142,44,0,20,2,22,0,11,69,33,137,0,10,26,43,90,0,0,0,2,0,4,0,0,0
3866,2019-08-15 08:52:00,111,41,0,18,1,31,0,9,81,40,143,0,7,0,43,91,0,0,0,2,0,3,0,0,0
3867,2019-08-15 08:54:00,131,41,0,16,3,27,0,9,59,48,139,0,25,8,41,107,0,0,0,0,0,4,0,0,0
3868,2019-08-15 08:56:00,136,50,0,12,6,39,0,7,73,52,147,0,10,27,43,90,0,0,0,14,0,6,0,0,0
3869,2019-08-15 08:58:00,139,53,0,20,3,19,0,7,68,33,162,0,28,33,35,92,0,0,0,0,0,10,0,0,0
3870,2019-08-15 09:00:00,107,49,0,23,15,19,0,7,32,30,121,0,60,26,39,93,0,0,0,0,0,9,0,0,0
3871,2019-08-15 09:02:00,122,60,0,12,5,40,0,5,66,38,147,0,24,28,48,104,0,0,0,0,0,9,0,0,0
3872,2019-08-15 09:04:00,113,54,0,13,3,16,0,8,88,36,157,0,14,22,77,87,0,0,0,0,0,5,0,0,0
3873,2019-08-15 09:06:00,128,57,0,14,2,16,0,18,87,39,152,0,8,22,76,83,0,0,0,13,0,8,0,0,0
3874,2019-08-15 09:08:00,115,63,0,27,8,22,0,9,86,37,154,0,7,17,106,109,0,0,0,2,0,3,0,0,0
3875,2019-08-15 09:10:00,121,42,0,15,3,15,0,10,97,42,117,0,8,24,101,107,0,0,0,0,0,4,0,0,0
3876,2019-08-15 09:12:00,140,57,0,18,3,20,0,10,94,45,131,0,6,27,86,92,0,0,0,0,0,4,0,0,0
3877,2019-08-15 09:14:00,127,49,0,20,6,13,0,7,78,44,135,0,18,23,71,93,0,0,0,12,0,4,0,0,0
3878,2019-08-15 09:16:00,140,39,0,21,3,14,0,8,33,39,177,0,66,39,49,112,0,0,0,0,0,0,0,0,0
3879,2019-08-15 09:18:00,140,51,0,19,2,15,0,19,34,37,143,0,57,31,36,98,0,0,0,0,0,0,0,0,0
3880,2019-08-15 09:20:00,134,51,0,23,2,23,0,10,66,32,140,0,38,26,51,114,0,0,0,6,0,0,0,0,0
3881,2019-08-15 09:22:00,134,43,0,20,5,28,0,10,86,33,124,0,16,19,51,99,0,0,0,0,0,0,0,0,0
3882,2019-08-15 09:24:00,122,45,0,17,2,21,0,13,87,40,134,0,15,16,82,106,0,0,0,2,0,2,0,0,0
3883,2019-08-15 09:26:00,130,44,0,26,9,25,0,10,84,38,137,0,11,19,69,109,0,0,0,0,0,1,0,0,0
3884,2019-08-15 09:28:00,130,45,0,25,9,23,0,6,81,43,139,0,8,6,57,100,0,0,0,0,0,0,0,0,0
3885,2019-08-15 09:30:00,120,43,0,19,10,19,0,5,76,34,138,0,16,19,34,102,0,0,0,0,0,0,0,0,0
3886,2019-08-15 09:32:00,147,35,0,16,11,20,0,4,57,45,168,0,40,14,25,111,0,0,0,0,0,1,0,0,0
3887,2019-08-15 09:34:00,108,37,0,11,8,25,0,9,21,42,130,0,82,19,31,87,0,0,0,0,0,4,0,0,0
3888,2019-08-15 09:36:00,110,43,0,10,9,20,0,9,29,41,154,0,83,15,46,111,0,0,0,0,0,4,0,0,0
3889,2019-08-15 09:38:00,109,38,0,15,7,20,0,6,52,30,134,0,51,12,54,118,0,0,0,4,0,4,0,0,0
3890,2019-08-15 09:40:00,110,41,0,13,8,17,0,5,76,20,135,0,33,15,79,102,0,0,0,2,0,10,0,0,0
3891,2019-08-15 09:42:00,117,46,0,28,9,18,0,6,88,37,147,0,14,15,45,111,0,0,0,2,0,18,0,0,0
3892,2019-08-15 09:44:00,106,35,0,41,7,17,0,6,85,38,156,0,16,17,39,104,0,0,0,2,0,10,0,0,0
3893,2019-08-15 09:46:00,124,47,0,37,12,22,0,7,89,38,143,0,16,14,40,94,0,0,0,0,0,12,0,0,0
3894,2019-08-15 09:48:00,112,39,0,33,13,23,0,5,88,37,136,0,12,12,52,77,0,0,0,0,0,12,0,0,0
3895,2019-08-15 09:50:00,125,32,0,18,9,21,0,12,68,37,158,0,44,33,61,86,0,0,0,0,0,13,0,0,0
3896,2019-08-15 09:52:00,128,36,0,20,6,21,0,37,86,39,148,0,12,17,89,98,0,0,0,0,0,12,0,0,0
3897,2019-08-15 09:54:00,126,24,0,17,18,26,0,5,59,29,154,0,32,23,79,91,0,0,0,11,0,14,0,0,0
3898,2019-08-15 09:56:00,134,23,0,20,4,25,0,2,19,41,124,0,77,22,71,96,0,0,0,2,0,15,0,0,0
3899,2019-08-15 09:58:00,137,35,0,15,8,21,0,6,42,38,155,0,43,19,52,96,0,0,0,0,0,12,0,0,0
3900,2019-08-15 10:00:00,142,25,0,13,6,11,0,16,82,51,143,0,13,7,68,97,0,0,0,2,0,8,0,0,0
3901,2019-08-15 10:02:00,123,31,0,15,3,18,0,7,78,42,147,0,10,16,74,115,0,0,0,6,0,4,0,0,0
3902,2019-08-15 10:04:00,105,26,0,14,8,20,0,5,84,29,145,0,10,30,76,101,0,0,0,6,0,8,0,0,0
3903,2019-08-15 10:06:00,106,29,0,16,4,17,0,7,69,33,158,0,31,16,67,109,0,0,0,0,0,10,0,0,0
3904,2019-08-15 10:08:00,120,29,0,15,5,26,0,17,22,27,148,0,73,16,66,114,0,0,0,4,0,5,0,0,0
3905,2019-08-15 10:10:00,130,27,0,14,6,23,0,7,22,26,156,0,74,10,63,115,0,0,0,0,0,9,0,0,0
3906,2019-08-15 10:12:00,128,29,0,18,4,18,0,8,30,30,146,0,66,2,84,106,0,0,0,0,0,9,0,0,0
3907,2019-08-15 10:14:00,144,24,0,16,8,26,0,9,16,44,153,0,73,8,78,77,0,0,0,0,0,8,0,0,0
3908,2019-08-15 10:16:00,127,37,0,29,12,41,0,12,48,27,162,0,44,8,74,96,0,0,0,0,0,12,0,0,0
3909,2019-08-15 10:18:00,132,32,0,17,4,29,0,9,76,38,139,0,7,22,67,104,0,0,0,3,0,14,0,0,0
3910,2019-08-15 10:20:00,129,31,0,24,1,14,0,8,73,29,158,0,10,14,55,105,0,0,0,0,0,13,0,0,0
3911,2019-08-15 10:22:00,130,39,0,22,6,20,0,16,42,28,167,0,38,12,49,96,0,0,0,2,0,12,0,0,0
3912,2019-08-15 10:24:00,108,17,0,27,5,22,0,13,19,44,149,0,67,7,43,89,0,0,0,1,0,10,0,0,0
3913,2019-08-15 10:26:00,134,19,0,28,6,26,0,14,19,25,159,0,64,15,77,106,0,0,0,0,0,12,0,0,0
3914,2019-08-15 10:28:00,114,18,0,29,5,36,0,10,14,33,155,0,74,16,87,120,0,0,0,2,0,12,0,0,0
3915,2019-08-15 10:30:00,122,20,0,19,5,32,0,11,45,30,131,0,44,29,83,101,0,0,0,2,0,9,0,0,0
3916,2019-08-15 10:32:00,106,23,0,18,1,36,0,12,47,22,133,0,44,16,64,98,0,0,0,0,0,11,0,0,0
3917,2019-08-15 10:34:00,99,21,0,20,6,29,0,9,70,32,131,0,12,18,43,93,0,0,0,0,0,12,0,0,0
3918,2019-08-15 10:36:00,107,23,0,23,8,21,0,8,78,21,132,0,15,14,58,91,0,0,0,0,0,5,0,0,0
3919,2019-08-15 10:38:00,129,25,0,14,9,30,0,10,78,29,131,0,13,18,55,116,0,0,0,0,0,9,0,0,0
3920,2019-08-15 10:40:00,121,24,0,17,7,41,0,14,79,34,141,0,5,24,66,105,0,0,0,0,0,7,0,0,0
3921,2019-08-15 10:42:00,110,27,0,14,8,35,0,13,71,33,150,0,7,10,94,107,0,0,0,0,0,10,0,0,0
3922,2019-08-15 10:44:00,135,22,0,21,9,27,0,21,74,24,157,0,4,8,88,111,0,0,0,4,0,10,0,0,0
3923,2019-08-15 10:46:00,117,26,0,20,6,31,0,11,72,27,130,0,8,6,87,84,0,0,0,0,0,5,0,0,0
3924,2019-08-15 10:48:00,114,31,0,21,11,37,0,12,75,22,140,0,13,14,66,95,0,0,0,5,0,10,0,0,0
3925,2019-08-15 10:50:00,122,20,0,14,15,29,0,14,73,30,140,0,14,5,78,107,0,0,0,4,0,12,0,0,0
3926,2019-08-15 10:52:00,122,35,0,13,6,23,0,15,51,27,136,0,32,20,65,84,0,0,0,1,0,12,0,0,0
3927,2019-08-15 10:54:00,135,36,0,16,12,20,0,16,42,30,138,0,39,8,54,99,0,0,0,3,0,13,0,0,0
3928,2019-08-15 10:56:00,149,24,0,19,4,21,0,12,20,34,122,0,69,14,71,83,0,0,0,4,0,10,0,0,0
3929,2019-08-15 10:58:00,157,23,0,13,10,17,0,15,23,31,146,0,54,10,56,107,0,0,0,15,0,16,0,0,0
3930,2019-08-15 11:00:00,133,20,0,13,20,13,0,18,23,27,157,0,55,25,94,78,0,0,0,4,0,13,0,0,0
3931,2019-08-15 11:02:00,131,17,0,18,10,21,0,12,27,38,141,0,46,24,102,96,0,0,0,10,0,9,0,0,0
3932,2019-08-15 11:04:00,146,29,0,26,8,25,0,9,73,20,163,0,15,14,97,106,0,0,0,5,0,10,0,0,0
3933,2019-08-15 11:06:00,130,24,0,17,10,18,0,14,41,34,159,0,41,41,86,87,0,0,0,3,0,13,0,0,0
3934,2019-08-15 11:08:00,121,28,0,15,5,30,0,14,57,39,162,0,15,15,66,94,0,0,0,7,0,14,0,0,0
3935,2019-08-15 11:10:00,142,17,0,27,14,26,0,15,67,34,158,0,6,14,69,89,0,0,0,4,0,12,0,0,0
3936,2019-08-15 11:12:00,123,17,0,13,11,28,0,14,18,39,159,0,61,20,75,95,0,0,0,4,0,10,0,0,0
3937,2019-08-15 11:14:00,115,28,0,14,23,18,0,13,66,37,167,0,9,13,79,78,0,0,0,3,0,12,0,0,0
3938,2019-08-15 11:16:00,116,23,0,12,11,20,0,16,59,44,169,0,5,26,75,68,0,0,0,3,0,16,0,0,0
3939,2019-08-15 11:18:00,126,35,0,12,10,28,0,11,48,37,160,0,19,9,69,72,0,0,0,3,0,14,0,0,0
3940,2019-08-15 11:20:00,125,34,0,11,6,13,0,7,50,31,154,0,8,15,91,86,0,0,0,0,0,12,0,0,0
3941,2019-08-15 11:22:00,145,27,0,10,14,25,0,6,32,31,122,0,34,20,78,89,0,0,0,3,0,13,0,0,0
3942,2019-08-15 11:24:00,124,28,0,15,6,24,0,7,52,39,131,0,4,12,89,79,0,0,0,1,0,13,0,0,0
3943,2019-08-15 11:26:00,133,21,0,18,8,21,0,6,53,33,139,0,3,20,99,65,0,0,0,0,0,18,0,0,0
3944,2019-08-15 11:28:00,111,26,0,15,29,21,0,14,47,29,131,0,16,22,108,89,0,0,0,3,0,26,0,0,0
3945,2019-08-15 11:30:00,105,28,0,26,13,27,0,6,47,32,126,0,14,20,102,78,0,0,0,0,0,17,0,0,0
3946,2019-08-15 11:32:00,120,31,0,22,16,24,0,6,41,42,146,0,20,14,134,81,0,0,0,3,0,18,0,0,0
3947,2019-08-15 11:34:00,117,29,0,19,15,31,0,10,49,33,162,0,8,9,162,66,0,0,0,1,0,18,0,0,0
3948,2019-08-15 11:36:00,121,21,0,18,18,25,0,7,54,41,138,0,9,12,144,80,0,0,0,4,0,16,0,0,0
3949,2019-08-15 11:38:00,107,30,0,15,19,49,0,12,42,42,154,0,26,21,149,68,0,0,0,0,0,13,0,0,0
3950,2019-08-15 11:40:00,109,29,0,18,17,26,0,11,60,32,145,0,4,20,137,67,0,0,0,0,0,21,0,0,0
3951,2019-08-15 11:42:00,118,20,0,22,15,28,0,10,28,40,152,0,35,11,178,79,0,0,0,4,0,20,0,0,0
3952,2019-08-15 11:44:00,121,23,0,14,22,35,0,11,33,32,151,0,18,4,176,77,0,0,0,2,0,18,0,0,0
3953,2019-08-15 11:46:00,122,18,0,17,16,22,0,11,47,41,126,0,8,7,155,82,0,0,0,2,0,25,0,0,0
3954,2019-08-15 11:48:00,101,22,0,19,14,29,0,12,42,36,154,0,9,6,158,73,0,0,0,4,0,26,0,0,0
3955,2019-08-15 11:50:00,131,34,0,24,20,21,0,14,43,38,124,0,12,7,149,86,0,0,0,17,0,37,0,0,0
3956,2019-08-15 11:52:00,130,39,0,17,14,23,0,11,31,36,137,0,23,11,134,103,0,0,0,7,0,32,0,0,0
3957,2019-08-15 11:54:00,119,39,0,27,16,39,0,13,33,29,125,0,18,6,153,103,0,0,0,8,0,39,0,0,0
3958,2019-08-15 11:56:00,144,12,0,15,8,32,0,13,54,33,131,0,7,7,150,87,0,0,0,6,0,40,0,0,0
3959,2019-08-15 11:58:00,129,23,0,18,6,43,0,9,60,38,126,0,9,10,129,83,0,0,0,8,0,44,0,0,0
3960,2019-08-15 12:00:00,138,24,0,25,5,33,0,13,66,32,128,0,8,15,150,106,0,0,0,7,0,58,0,0,0
3961,2019-08-15 12:02:00,146,16,0,29,5,34,0,9,65,34,123,0,3,8,151,98,0,0,0,10,0,50,0,0,0
3962,2019-08-15 12:04:00,144,28,0,31,9,29,0,11,38,42,142,0,26,7,184,71,0,0,0,6,0,44,0,0,0
3963,2019-08-15 12:06:00,148,20,0,26,7,26,0,18,40,33,138,0,23,6,169,94,0,0,0,13,0,48,0,0,0
3964,2019-08-15 12:08:00,139,24,0,29,8,36,0,20,61,40,134,0,3,5,171,89,0,0,0,7,0,54,0,0,0
3965,2019-08-15 12:10:00,134,33,0,31,10,32,0,14,56,44,151,0,3,11,167,90,0,0,0,11,0,69,0,0,0
3966,2019-08-15 12:12:00,140,32,0,23,11,20,0,13,64,37,150,0,6,7,162,102,0,0,0,7,0,53,0,0,0
3967,2019-08-15 12:14:00,148,23,0,23,2,31,0,9,58,33,133,0,3,4,167,90,0,0,0,11,0,78,0,0,0
3968,2019-08-15 12:16:00,144,24,0,25,4,28,0,19,15,45,141,0,44,8,161,65,0,0,0,18,0,87,0,0,0
3969,2019-08-15 12:18:00,125,34,0,18,5,24,0,15,40,35,153,0,18,5,137,68,0,0,0,22,0,78,0,0,0
3970,2019-08-15 12:20:00,127,35,0,28,4,29,0,24,53,28,142,0,4,11,157,75,0,0,0,23,0,39,0,0,0
3971,2019-08-15 12:22:00,130,42,0,16,11,27,0,12,40,35,138,0,2,4,192,78,0,0,0,33,0,46,0,0,0
3972,2019-08-15 12:24:00,144,50,0,18,2,34,0,14,44,35,127,0,2,2,167,76,0,0,0,24,0,49,0,0,0
3973,2019-08-15 12:26:00,173,37,0,21,3,29,0,14,28,27,138,0,27,8,153,82,0,0,0,21,0,36,0,0,0
3974,2019-08-15 12:28:00,142,29,0,16,6,35,0,13,22,36,148,0,31,8,174,81,0,0,0,19,0,45,0,0,0
3975,2019-08-15 12:30:00,135,20,0,13,3,29,0,20,45,38,116,0,2,9,148,79,0,0,0,25,0,54,0,0,0
3976,2019-08-15 12:32:00,130,27,0,18,2,33,0,21,57,41,130,0,5,8,145,72,0,0,0,15,0,52,0,0,0
3977,2019-08-15 12:34:00,130,25,0,18,3,35,0,16,52,25,125,0,2,4,125,76,0,0,0,15,0,51,0,0,0
3978,2019-08-15 12:36:00,119,25,0,20,5,31,0,13,61,25,119,0,5,6,123,96,0,0,0,12,0,55,0,0,0
3979,2019-08-15 12:38:00,127,24,0,18,2,26,0,13,19,17,123,0,51,9,130,79,0,0,0,19,0,59,0,0,0
3980,2019-08-15 12:40:00,146,20,0,21,9,25,0,18,18,25,147,0,58,11,127,86,0,0,0,18,0,57,0,0,0
3981,2019-08-15 12:42:00,130,22,0,16,7,28,0,18,62,35,109,0,16,13,108,74,0,0,0,3,0,56,0,0,0
3982,2019-08-15 12:44:00,135,39,0,25,4,32,0,14,73,32,129,0,8,12,117,80,0,0,0,4,0,46,0,0,0
3983,2019-08-15 12:46:00,128,35,0,21,4,43,0,29,68,34,129,0,7,10,143,78,0,0,0,19,0,47,0,0,0
3984,2019-08-15 12:48:00,143,36,0,21,6,37,0,21,53,35,143,0,11,21,130,78,0,0,0,4,0,47,0,0,0
3985,2019-08-15 12:50:00,137,35,0,22,2,27,0,20,36,31,132,0,29,7,133,91,0,0,0,2,0,53,0,0,0
3986,2019-08-15 12:52:00,135,42,0,23,8,40,0,25,15,49,127,0,50,5,125,82,0,0,0,11,0,55,0,0,0
3987,2019-08-15 12:54:00,148,41,0,15,12,28,0,21,28,34,126,0,31,10,115,87,0,0,0,0,0,28,0,0,0
3988,2019-08-15 12:56:00,143,35,0,22,9,24,0,27,50,37,141,0,7,8,112,92,0,0,0,2,0,27,0,0,0
3989,2019-08-15 12:58:00,143,31,0,23,6,38,0,30,60,35,156,0,6,10,122,97,0,0,0,2,0,30,0,0,0
3990,2019-08-15 13:00:00,146,27,0,13,3,32,0,18,61,33,137,0,8,8,139,91,0,0,0,1,0,38,0,0,0
3991,2019-08-15 13:02:00,146,35,0,12,7,29,0,30,35,39,117,0,37,10,77,110,0,0,0,2,0,38,0,0,0
3992,2019-08-15 13:04:00,149,31,0,10,9,25,0,20,12,37,123,0,60,9,115,101,0,0,0,0,0,52,0,0,0
3993,2019-08-15 13:06:00,148,35,0,17,7,29,0,18,16,30,112,0,50,6,79,98,0,0,0,4,0,76,0,0,0
3994,2019-08-15 13:08:00,161,30,0,17,7,32,0,22,39,30,132,0,28,9,46,103,0,0,0,1,0,71,0,0,0
